Price,Close
Ticker,AAPL
Date,
2015-09-11,25.69503402709961
2015-09-14,25.94251823425293
2015-09-15,26.16074562072754
2015-09-16,26.189992904663086
2015-09-17,25.629791259765625
2015-09-18,25.524045944213867
2015-09-21,25.920013427734375
2015-09-22,25.512802124023438
2015-09-23,25.719783782958984
2015-09-24,25.872766494750977
2015-09-25,25.807523727416992
2015-09-28,25.296825408935547
2015-09-29,24.5363826751709
2015-09-30,24.815359115600586
2015-10-01,24.65337371826172
2015-10-02,24.833362579345703
2015-10-05,24.92335319519043
2015-10-06,25.042587280273438
2015-10-07,24.92335319519043
2015-10-08,24.635374069213867
2015-10-09,25.224824905395508
2015-10-12,25.10783576965332
2015-10-13,25.150585174560547
2015-10-14,24.795108795166016
2015-10-15,25.166330337524414
2015-10-16,24.981847763061523
2015-10-19,25.137083053588867
2015-10-20,25.59604263305664
2015-10-21,25.593793869018555
2015-10-22,25.985260009765625
2015-10-23,26.79068946838379
2015-10-26,25.935762405395508
2015-10-27,25.771528244018555
2015-10-28,26.833433151245117
2015-10-29,27.116912841796875
2015-10-30,26.885181427001953
2015-11-02,27.26314926147461
2015-11-03,27.57587432861328
2015-11-04,27.447633743286133
2015-11-05,27.32110595703125
2015-11-06,27.352741241455078
2015-11-09,27.242027282714844
2015-11-10,26.383438110351562
2015-11-11,26.23431396484375
2015-11-12,26.146198272705078
2015-11-13,25.38250160217285
2015-11-16,25.79824447631836
2015-11-17,25.687528610229492
2015-11-18,26.500932693481445
2015-11-19,26.83757972717285
2015-11-20,26.955081939697266
2015-11-23,26.604860305786133
2015-11-24,26.860172271728516
2015-11-25,26.66812515258789
2015-11-27,26.618423461914062
2015-11-30,26.729135513305664
2015-12-01,26.51222038269043
2015-12-02,26.272727966308594
2015-12-03,26.028701782226562
2015-12-04,26.89406394958496
2015-12-07,26.7246150970459
2015-12-08,26.71331214904785
2015-12-09,26.12360382080078
2015-12-10,26.247873306274414
2015-12-11,25.572294235229492
2015-12-14,25.414140701293945
2015-12-15,24.964509963989258
2015-12-16,25.15656280517578
2015-12-17,24.62333869934082
2015-12-18,23.956802368164062
2015-12-21,24.250532150268555
2015-12-22,24.227937698364258
2015-12-23,24.53973960876465
2015-12-24,24.40868377685547
2015-12-28,24.13530158996582
2015-12-29,24.569110870361328
2015-12-30,24.248271942138672
2015-12-31,23.7828311920166
2016-01-04,23.803159713745117
2016-01-05,23.2066707611084
2016-01-06,22.752525329589844
2016-01-07,21.792261123657227
2016-01-08,21.90749740600586
2016-01-11,22.262229919433594
2016-01-12,22.585330963134766
2016-01-13,22.004650115966797
2016-01-14,22.485912322998047
2016-01-15,21.94590950012207
2016-01-19,21.839706420898438
2016-01-20,21.86908531188965
2016-01-21,21.75836944580078
2016-01-22,22.91520118713379
2016-01-25,22.467830657958984
2016-01-26,22.59210777282715
2016-01-27,21.107656478881836
2016-01-28,21.259031295776367
2016-01-29,21.99335479736328
2016-02-01,21.787738800048828
2016-02-02,21.347158432006836
2016-02-03,21.769668579101562
2016-02-04,21.944589614868164
2016-02-05,21.35849380493164
2016-02-08,21.58339500427246
2016-02-09,21.578842163085938
2016-02-10,21.415279388427734
2016-02-11,21.285797119140625
2016-02-12,21.351673126220703
2016-02-16,21.953678131103516
2016-02-17,22.289884567260742
2016-02-18,21.867351531982422
2016-02-19,21.81737518310547
2016-02-22,22.008195877075195
2016-02-23,21.51069450378418
2016-02-24,21.831010818481445
2016-02-25,21.980937957763672
2016-02-26,22.015010833740234
2016-02-29,21.965028762817383
2016-03-01,22.837369918823242
2016-03-02,22.887344360351562
2016-03-03,23.057722091674805
2016-03-04,23.40074920654297
2016-03-07,23.141773223876953
2016-03-08,22.95094871520996
2016-03-09,22.971397399902344
2016-03-10,22.982755661010742
2016-03-11,23.230369567871094
2016-03-14,23.289432525634766
2016-03-15,23.757402420043945
2016-03-16,24.07317352294922
2016-03-17,24.0345516204834
2016-03-18,24.061813354492188
2016-03-21,24.05953598022461
2016-03-22,24.243547439575195
2016-03-23,24.10951805114746
2016-03-24,24.005016326904297
2016-03-28,23.895973205566406
2016-03-29,24.461631774902344
2016-03-30,24.888713836669922
2016-03-31,24.75922203063965
2016-04-01,24.986387252807617
2016-04-04,25.24309539794922
2016-04-05,24.945499420166016
2016-04-06,25.20674705505371
2016-04-07,24.656997680664062
2016-04-08,24.684249877929688
2016-04-11,24.766036987304688
2016-04-12,25.0886173248291
2016-04-13,25.452089309692383
2016-04-14,25.465721130371094
2016-04-15,24.9545841217041
2016-04-18,24.416189193725586
2016-04-19,24.286706924438477
2016-04-20,24.336685180664062
2016-04-21,24.07317352294922
2016-04-22,24.007291793823242
2016-04-25,23.870988845825195
2016-04-26,23.70515251159668
2016-04-27,22.221742630004883
2016-04-28,21.542497634887695
2016-04-29,21.294885635375977
2016-05-02,21.272167205810547
2016-05-03,21.62201499938965
2016-05-04,21.397111892700195
2016-05-05,21.310258865356445
2016-05-06,21.19141387939453
2016-05-09,21.20741081237793
2016-05-10,21.351408004760742
2016-05-11,21.14341163635254
2016-05-12,20.6474609375
2016-05-13,20.6885929107666
2016-05-16,21.4565372467041
2016-05-17,21.36739730834961
2016-05-18,21.61194610595703
2016-05-19,21.529672622680664
2016-05-20,21.762798309326172
2016-05-23,22.039337158203125
2016-05-24,22.375322341918945
2016-05-25,22.7684268951416
2016-05-26,22.94898223876953
2016-05-27,22.93527603149414
2016-05-31,22.82328224182129
2016-06-01,22.50330352783203
2016-06-02,22.334178924560547
2016-06-03,22.3798885345459
2016-06-06,22.542158126831055
2016-06-07,22.63357925415039
2016-06-08,22.613014221191406
2016-06-09,22.775279998779297
2016-06-10,22.587873458862305
2016-06-13,22.247323989868164
2016-06-14,22.274755477905273
2016-06-15,22.201608657836914
2016-06-16,22.295324325561523
2016-06-17,21.787933349609375
2016-06-20,21.735363006591797
2016-06-21,21.920499801635742
2016-06-22,21.838214874267578
2016-06-23,21.963924407958984
2016-06-24,21.346826553344727
2016-06-27,21.036001205444336
2016-06-28,21.390256881713867
2016-06-29,21.57537841796875
2016-06-30,21.849639892578125
2016-07-01,21.915925979614258
2016-07-05,21.710222244262695
2016-07-06,21.833646774291992
2016-07-07,21.927345275878906
2016-07-08,22.096477508544922
2016-07-11,22.165050506591797
2016-07-12,22.265615463256836
2016-07-13,22.139904022216797
2016-07-14,22.578725814819336
2016-07-15,22.576444625854492
2016-07-18,22.81642723083496
2016-07-19,22.825571060180664
2016-07-20,22.84613800048828
2016-07-21,22.72500228881836
2016-07-22,22.54902458190918
2016-07-25,22.247323989868164
2016-07-26,22.094194412231445
2016-07-27,23.52950668334961
2016-07-28,23.847198486328125
2016-07-29,23.817487716674805
2016-08-01,24.238021850585938
2016-08-02,23.879194259643555
2016-08-03,24.178598403930664
2016-08-04,24.327964782714844
2016-08-05,24.697921752929688
2016-08-08,24.902437210083008
2016-08-09,25.003549575805664
2016-08-10,24.817415237426758
2016-08-11,24.801321029663086
2016-08-12,24.85877799987793
2016-08-15,25.157508850097656
2016-08-16,25.134525299072266
2016-08-17,25.097759246826172
2016-08-18,25.065587997436523
2016-08-19,25.12993621826172
2016-08-22,24.93460464477539
2016-08-23,25.01274299621582
2016-08-24,24.82430648803711
2016-08-25,24.718599319458008
2016-08-26,24.573837280273438
2016-08-29,24.546262741088867
2016-08-30,24.35784339904785
2016-08-31,24.380813598632812
2016-09-01,24.525577545166016
2016-09-02,24.75537109375
2016-09-06,24.748483657836914
2016-09-07,24.900136947631836
2016-09-08,24.247535705566406
2016-09-09,23.698328018188477
2016-09-12,24.229158401489258
2016-09-13,24.805925369262695
2016-09-14,25.683719635009766
2016-09-15,26.55693244934082
2016-09-16,26.407567977905273
2016-09-19,26.099651336669922
2016-09-20,26.097347259521484
2016-09-21,26.092756271362305
2016-09-22,26.338634490966797
2016-09-23,25.899728775024414
2016-09-26,25.938793182373047
2016-09-27,25.987051010131836
2016-09-28,26.184673309326172
2016-09-29,25.777942657470703
2016-09-30,25.977867126464844
2016-10-03,25.85607147216797
2016-10-04,25.966367721557617
2016-10-05,25.977867126464844
2016-10-06,26.170883178710938
2016-10-07,26.209945678710938
2016-10-10,26.667234420776367
2016-10-11,26.72467803955078
2016-10-12,26.963659286499023
2016-10-13,26.880945205688477
2016-10-14,27.030303955078125
2016-10-17,27.011913299560547
2016-10-18,26.993532180786133
2016-10-19,26.913110733032227
2016-10-20,26.89931297302246
2016-10-21,26.793622970581055
2016-10-24,27.034900665283203
2016-10-25,27.172767639160156
2016-10-26,26.561534881591797
2016-10-27,26.306455612182617
2016-10-28,26.131818771362305
2016-10-31,26.0904541015625
2016-11-01,25.61939239501953
2016-11-02,25.642366409301758
2016-11-03,25.36751365661621
2016-11-04,25.13885498046875
2016-11-07,25.501474380493164
2016-11-08,25.651599884033203
2016-11-09,25.610031127929688
2016-11-10,24.896331787109375
2016-11-11,25.044151306152344
2016-11-14,24.415912628173828
2016-11-15,24.739273071289062
2016-11-16,25.404464721679688
2016-11-17,25.395227432250977
2016-11-18,25.420631408691406
2016-11-21,25.806352615356445
2016-11-22,25.82252311706543
2016-11-23,25.69087028503418
2016-11-25,25.820219039916992
2016-11-28,25.769397735595703
2016-11-29,25.743995666503906
2016-11-30,25.52688217163086
2016-12-01,25.28898048400879
2016-12-02,25.383682250976562
2016-12-05,25.201215744018555
2016-12-06,25.395227432250977
2016-12-07,25.644681930541992
2016-12-08,25.896432876586914
2016-12-09,26.31911277770996
2016-12-12,26.168981552124023
2016-12-13,26.605520248413086
2016-12-14,26.605520248413086
2016-12-15,26.751026153564453
2016-12-16,26.785673141479492
2016-12-19,26.9404239654541
2016-12-20,27.012022018432617
2016-12-21,27.03742027282715
2016-12-22,26.859582901000977
2016-12-23,26.912710189819336
2016-12-27,27.08362579345703
2016-12-28,26.9681396484375
2016-12-29,26.961210250854492
2016-12-30,26.751026153564453
2017-01-03,26.827245712280273
2017-01-04,26.797224044799805
2017-01-05,26.933490753173828
2017-01-06,27.233755111694336
2017-01-09,27.483200073242188
2017-01-10,27.51091957092285
2017-01-11,27.658740997314453
2017-01-12,27.543251037597656
2017-01-13,27.494749069213867
2017-01-17,27.71648406982422
2017-01-18,27.71417236328125
2017-01-19,27.66567039489746
2017-01-20,27.71648406982422
2017-01-23,27.734960556030273
2017-01-24,27.70955467224121
2017-01-25,28.15070915222168
2017-01-26,28.164567947387695
2017-01-27,28.1668758392334
2017-01-30,28.09296226501465
2017-01-31,28.028295516967773
2017-02-01,29.737476348876953
2017-02-02,29.686662673950195
2017-02-03,29.813695907592773
2017-02-06,30.093172073364258
2017-02-07,30.379573822021484
2017-02-08,30.497371673583984
2017-02-09,30.717737197875977
2017-02-10,30.648151397705078
2017-02-13,30.919557571411133
2017-02-14,31.32086944580078
2017-02-15,31.434534072875977
2017-02-16,31.39742660522461
2017-02-17,31.483251571655273
2017-02-21,31.710575103759766
2017-02-22,31.80569076538086
2017-02-23,31.67115020751953
2017-02-24,31.701303482055664
2017-02-27,31.763935089111328
2017-02-28,31.777856826782227
2017-03-01,32.427371978759766
2017-03-02,32.234840393066406
2017-03-03,32.42505645751953
2017-03-06,32.322994232177734
2017-03-07,32.36474609375
2017-03-08,32.24412155151367
2017-03-09,32.16988754272461
2017-03-10,32.27659225463867
2017-03-13,32.29051208496094
2017-03-14,32.24180221557617
2017-03-15,32.582801818847656
2017-03-16,32.63615798950195
2017-03-17,32.4737663269043
2017-03-20,32.81477355957031
2017-03-21,32.4389762878418
2017-03-22,32.80548095703125
2017-03-23,32.68950271606445
2017-03-24,32.624549865722656
2017-03-27,32.680233001708984
2017-03-28,33.35758972167969
2017-03-29,33.43181610107422
2017-03-30,33.38774108886719
2017-03-31,33.32510757446289
2017-04-03,33.334388732910156
2017-04-04,33.58259963989258
2017-04-05,33.408626556396484
2017-04-06,33.32510757446289
2017-04-07,33.25086975097656
2017-04-10,33.211448669433594
2017-04-11,32.85420608520508
2017-04-12,32.893646240234375
2017-04-13,32.71965408325195
2017-04-17,32.90058898925781
2017-04-18,32.75446701049805
2017-04-19,32.63383865356445
2017-04-20,33.0421257019043
2017-04-21,33.002662658691406
2017-04-24,33.32048034667969
2017-04-25,33.52693176269531
2017-04-26,33.32973861694336
2017-04-27,33.355262756347656
2017-04-28,33.32278823852539
2017-05-01,34.002471923828125
2017-05-02,34.218204498291016
2017-05-03,34.11381530761719
2017-05-04,33.990867614746094
2017-05-05,34.5545539855957
2017-05-08,35.49405288696289
2017-05-09,35.72138214111328
2017-05-10,35.55204772949219
2017-05-11,35.8595085144043
2017-05-12,36.36030578613281
2017-05-15,36.26714324951172
2017-05-16,36.213565826416016
2017-05-17,34.99766540527344
2017-05-18,35.53108215332031
2017-05-19,35.65219497680664
2017-05-22,35.86882400512695
2017-05-23,35.82457733154297
2017-05-24,35.71742248535156
2017-05-25,35.84087371826172
2017-05-26,35.78031539916992
2017-05-30,35.794288635253906
2017-05-31,35.58232116699219
2017-06-01,35.68015670776367
2017-06-02,36.20890426635742
2017-06-05,35.8548583984375
2017-06-06,35.975975036621094
2017-06-07,36.19026565551758
2017-06-08,36.10176467895508
2017-06-09,34.70184326171875
2017-06-12,33.872615814208984
2017-06-13,34.1451416015625
2017-06-14,33.81207275390625
2017-06-15,33.609413146972656
2017-06-16,33.138893127441406
2017-06-19,34.0869140625
2017-06-20,33.77712631225586
2017-06-21,33.977447509765625
2017-06-22,33.921546936035156
2017-06-23,34.072933197021484
2017-06-26,33.965789794921875
2017-06-27,33.47896957397461
2017-06-28,33.968116760253906
2017-06-29,33.467315673828125
2017-06-30,33.54651641845703
2017-07-03,33.425384521484375
2017-07-05,33.56281661987305
2017-07-06,33.24604034423828
2017-07-07,33.58378601074219
2017-07-10,33.78876495361328
2017-07-11,33.89824295043945
2017-07-12,33.94715881347656
2017-07-13,34.420005798339844
2017-07-14,34.7158088684082
2017-07-17,34.83694839477539
2017-07-18,34.95806884765625
2017-07-19,35.177024841308594
2017-07-20,35.01863098144531
2017-07-21,35.002342224121094
2017-07-24,35.42626190185547
2017-07-25,35.577667236328125
2017-07-26,35.74537658691406
2017-07-27,35.069881439208984
2017-07-28,34.82297134399414
2017-07-31,34.643611907958984
2017-08-01,34.951080322265625
2017-08-02,36.60255432128906
2017-08-03,36.23685836791992
2017-08-04,36.427852630615234
2017-08-07,36.99154281616211
2017-08-08,37.2873649597168
2017-08-09,37.5156364440918
2017-08-10,36.32069396972656
2017-08-11,36.82579040527344
2017-08-14,37.38001251220703
2017-08-15,37.78923797607422
2017-08-16,37.637237548828125
2017-08-17,36.91465759277344
2017-08-18,36.830474853515625
2017-08-21,36.762664794921875
2017-08-22,37.36363983154297
2017-08-23,37.41041564941406
2017-08-24,37.2443733215332
2017-08-25,37.382347106933594
2017-08-28,37.75883483886719
2017-08-29,38.095577239990234
2017-08-30,38.19847869873047
2017-08-31,38.3504638671875
2017-09-01,38.362152099609375
2017-09-05,37.901485443115234
2017-09-06,37.86174011230469
2017-09-07,37.7097282409668
2017-09-08,37.094722747802734
2017-09-11,37.7658576965332
2017-09-12,37.61619567871094
2017-09-13,37.33323669433594
2017-09-14,37.012874603271484
2017-09-15,37.38702392578125
2017-09-18,37.10407638549805
2017-09-19,37.118099212646484
2017-09-20,36.49607467651367
2017-09-21,35.86936950683594
2017-09-22,35.51860046386719
2017-09-25,35.205265045166016
2017-09-26,35.81092071533203
2017-09-27,36.065799713134766
2017-09-28,35.84364700317383
2017-09-29,36.04008102416992
2017-10-02,35.96757888793945
2017-10-03,36.124267578125
2017-10-04,35.89041519165039
2017-10-05,36.33706283569336
2017-10-06,36.31601333618164
2017-10-09,36.442298889160156
2017-10-10,36.45632553100586
2017-10-11,36.60832595825195
2017-10-12,36.47970962524414
2017-10-13,36.711219787597656
2017-10-16,37.38702392578125
2017-10-17,37.52499771118164
2017-10-18,37.35895919799805
2017-10-19,36.47502136230469
2017-10-20,36.538177490234375
2017-10-23,36.51945495605469
2017-10-24,36.736942291259766
2017-10-25,36.57558059692383
2017-10-26,36.80942153930664
2017-10-27,38.1283073425293
2017-10-30,38.98651885986328
2017-10-31,39.52902603149414
2017-11-01,39.02627182006836
2017-11-02,39.31155776977539
2017-11-03,40.33814239501953
2017-11-06,40.74735641479492
2017-11-07,40.87831497192383
2017-11-08,41.212711334228516
2017-11-09,41.1285285949707
2017-11-10,40.99241638183594
2017-11-13,40.8281364440918
2017-11-14,40.210914611816406
2017-11-15,39.6805305480957
2017-11-16,40.15458679199219
2017-11-17,39.931636810302734
2017-11-20,39.89174270629883
2017-11-21,40.63334655761719
2017-11-22,41.06047821044922
2017-11-24,41.06282424926758
2017-11-27,40.856300354003906
2017-11-28,40.61692428588867
2017-11-29,39.77439880371094
2017-11-30,40.330604553222656
2017-12-01,40.142852783203125
2017-12-04,39.84950256347656
2017-12-05,39.81195831298828
2017-12-06,39.66409683227539
2017-12-07,39.73685836791992
2017-12-08,39.74858093261719
2017-12-11,40.52304458618164
2017-12-12,40.2953987121582
2017-12-13,40.429176330566406
2017-12-14,40.417442321777344
2017-12-15,40.8281364440918
2017-12-18,41.40311050415039
2017-12-19,40.96189880371094
2017-12-20,40.91734313964844
2017-12-21,41.07219314575195
2017-12-22,41.07219314575195
2017-12-26,40.03021240234375
2017-12-27,40.03725051879883
2017-12-28,40.14990234375
2017-12-29,39.71572494506836
2018-01-02,40.42681884765625
2018-01-03,40.41978073120117
2018-01-04,40.60752868652344
2018-01-05,41.06985855102539
2018-01-08,40.91734313964844
2018-01-09,40.912620544433594
2018-01-10,40.903236389160156
2018-01-11,41.13557052612305
2018-01-12,41.56034851074219
2018-01-16,41.349143981933594
2018-01-17,42.032081604003906
2018-01-18,42.069610595703125
2018-01-19,41.881874084472656
2018-01-22,41.53923416137695
2018-01-23,41.548614501953125
2018-01-24,40.886810302734375
2018-01-25,40.15692901611328
2018-01-26,40.25080490112305
2018-01-29,39.41767883300781
2018-01-30,39.18534469604492
2018-01-31,39.293296813964844
2018-02-01,39.37543869018555
2018-02-02,37.666927337646484
2018-02-05,36.72584533691406
2018-02-06,38.26068878173828
2018-02-07,37.44161605834961
2018-02-08,36.4113655090332
2018-02-09,36.85673522949219
2018-02-12,38.34127426147461
2018-02-13,38.72535705566406
2018-02-14,39.439353942871094
2018-02-15,40.763675689697266
2018-02-16,40.6317138671875
2018-02-20,40.49502944946289
2018-02-21,40.31123733520508
2018-02-22,40.6482048034668
2018-02-23,41.35512161254883
2018-02-26,42.17280960083008
2018-02-27,42.0361328125
2018-02-28,41.97250747680664
2018-03-01,41.2373046875
2018-03-02,41.52244186401367
2018-03-05,41.66617965698242
2018-03-06,41.630836486816406
2018-03-07,41.244380950927734
2018-03-08,41.6944580078125
2018-03-09,42.41080093383789
2018-03-12,42.82081985473633
2018-03-13,42.408451080322266
2018-03-14,42.04792022705078
2018-03-15,42.09739303588867
2018-03-16,41.948951721191406
2018-03-19,41.30799865722656
2018-03-20,41.29386520385742
2018-03-21,40.35836410522461
2018-03-22,39.788108825683594
2018-03-23,38.86674880981445
2018-03-26,40.71182632446289
2018-03-27,39.66792678833008
2018-03-28,39.22964096069336
2018-03-29,39.535972595214844
2018-04-02,39.27676773071289
2018-04-03,39.67970275878906
2018-04-04,40.4384880065918
2018-04-05,40.718902587890625
2018-04-06,39.67735290527344
2018-04-09,40.07088088989258
2018-04-10,40.8249397277832
2018-04-11,40.63407516479492
2018-04-12,41.03466033935547
2018-04-13,41.17368698120117
2018-04-16,41.43053436279297
2018-04-17,42.00079345703125
2018-04-18,41.90652847290039
2018-04-19,40.718902587890625
2018-04-20,39.050559997558594
2018-04-23,38.93745040893555
2018-04-24,38.39546203613281
2018-04-25,38.562782287597656
2018-04-26,38.69709396362305
2018-04-27,38.24937057495117
2018-04-30,38.94215393066406
2018-05-01,39.847023010253906
2018-05-02,41.60727310180664
2018-05-03,41.682674407958984
2018-05-04,43.31802749633789
2018-05-07,43.631431579589844
2018-05-08,43.84114456176758
2018-05-09,44.149837493896484
2018-05-10,44.78135299682617
2018-05-11,44.61104965209961
2018-05-14,44.506961822509766
2018-05-15,44.10245895385742
2018-05-16,44.5140495300293
2018-05-17,44.232566833496094
2018-05-18,44.071712493896484
2018-05-21,44.38396072387695
2018-05-22,44.27276611328125
2018-05-23,44.556636810302734
2018-05-24,44.506961822509766
2018-05-25,44.60868453979492
2018-05-29,44.447811126708984
2018-05-30,44.353214263916016
2018-05-31,44.20418167114258
2018-06-01,45.0013542175293
2018-06-04,45.37746810913086
2018-06-05,45.727561950683594
2018-06-06,45.88605499267578
2018-06-07,45.763057708740234
2018-06-08,45.346717834472656
2018-06-11,45.235538482666016
2018-06-12,45.483909606933594
2018-06-13,45.11016845703125
2018-06-14,45.133819580078125
2018-06-15,44.67018127441406
2018-06-18,44.64653778076172
2018-06-19,43.925045013427734
2018-06-20,44.116661071777344
2018-06-21,43.87063980102539
2018-06-22,43.74291229248047
2018-06-25,43.092384338378906
2018-06-26,43.626983642578125
2018-06-27,43.563133239746094
2018-06-28,43.880104064941406
2018-06-29,43.78784942626953
2018-07-02,44.27750778198242
2018-07-03,43.50636291503906
2018-07-05,43.856441497802734
2018-07-06,44.46438217163086
2018-07-09,45.0817756652832
2018-07-10,45.02738571166992
2018-07-11,44.443092346191406
2018-07-12,45.18822479248047
2018-07-13,45.25918197631836
2018-07-16,45.159847259521484
2018-07-17,45.28757858276367
2018-07-18,45.03919982910156
2018-07-19,45.3892936706543
2018-07-20,45.28520584106445
2018-07-23,45.32542419433594
2018-07-24,45.65422058105469
2018-07-25,46.084754943847656
2018-07-26,45.940452575683594
2018-07-27,45.176395416259766
2018-07-30,44.92329025268555
2018-07-31,45.01317596435547
2018-08-01,47.66492462158203
2018-08-02,49.058189392089844
2018-08-03,49.20012283325195
2018-08-06,49.455596923828125
2018-08-07,48.99195861816406
2018-08-08,49.025081634521484
2018-08-09,49.4106559753418
2018-08-10,49.26347732543945
2018-08-13,49.58156967163086
2018-08-14,49.79045867919922
2018-08-15,49.906776428222656
2018-08-16,50.63790512084961
2018-08-17,51.649147033691406
2018-08-20,51.145904541015625
2018-08-21,51.04619598388672
2018-08-22,51.0485725402832
2018-08-23,51.15300750732422
2018-08-24,51.312076568603516
2018-08-27,51.73460388183594
2018-08-28,52.15239715576172
2018-08-29,52.930999755859375
2018-08-30,53.417625427246094
2018-08-31,54.034820556640625
2018-09-04,54.20810317993164
2018-09-05,53.854393005371094
2018-09-06,52.95949172973633
2018-09-07,52.53220748901367
2018-09-10,51.82718276977539
2018-09-11,53.13751983642578
2018-09-12,52.477596282958984
